10	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
11	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
12	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
13	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
14	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
15	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
16	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
17	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
18	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
19	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
20	[0.8189279713952899, 0.8191680779336636, 0.8197905713008952, 0.8186830134955849, 0.8187090024146997, 0.820963786818598, 0.8166925880325786, 0.8151524537658456, 0.8116966786854806, 0.8334620610852917, 0.8680494883951643, 0.900525219181656, 0.9685806997100539, 0.9809127601055314, 0.9385969987152158, 0.8931524638234656, 0.8637983456353614, 0.8274907811394108, 0.8203073817370778, 0.8189992077447386, 0.8163422901080444, 0.8162063490583665, 0.8174165761701964, 0.8171175878875991, 0.8141996481710759, 0.8178616661262699, 0.8177631754444245, 0.8183216645046387, 0.8176821010678088, 0.8190334209854211, 0.8184505667839953, 0.8177428851990165]	[0.8180316665380621, 0.8178979127938197, 0.8172025237416082, 0.8185320721389615, 0.8183886060716837, 0.8158191407021844, 0.8200879589043994, 0.8214614960619399, 0.826230403011852, 0.8317773359725597, 0.7348794863551322, 0.6352198165873018, 0.35123332743397495, 0.4683722389360478, 0.5520662726815293, 0.6875744821603236, 0.7559272280829937, 0.8047322777903213, 0.8152491487767977, 0.8162712466859331, 0.8152370908737282, 0.8150880747820637, 0.815803584063186, 0.8157544524518247, 0.8204257328085762, 0.8196345097027252, 0.8185226133060851, 0.8185002333999233, 0.8184811795902515, 0.8180474320234852, 0.8183564307925876, 0.8177326972525637]	
